,path,emotion
2180,data/training\Actor_26\26_01_01_01_tire_happy.wav,happy
2181,data/training\Actor_26\26_01_01_01_ton_happy.wav,happy
2182,data/training\Actor_26\26_01_01_01_tool_happy.wav,happy
2183,data/training\Actor_26\26_01_01_01_tough_happy.wav,happy
2184,data/training\Actor_26\26_01_01_01_turn_happy.wav,happy
2185,data/training\Actor_26\26_01_01_01_vine_happy.wav,happy
2186,data/training\Actor_26\26_01_01_01_voice_happy.wav,happy
2187,data/training\Actor_26\26_01_01_01_void_happy.wav,happy
2188,data/training\Actor_26\26_01_01_01_vote_happy.wav,happy
2189,data/training\Actor_26\26_01_01_01_wag_happy.wav,happy
2190,data/training\Actor_26\26_01_01_01_walk_happy.wav,happy
2191,data/training\Actor_26\26_01_01_01_wash_happy.wav,happy
2192,data/training\Actor_26\26_01_01_01_week_happy.wav,happy
2193,data/training\Actor_26\26_01_01_01_wheat_happy.wav,happy
2194,data/training\Actor_26\26_01_01_01_when_happy.wav,happy
2195,data/training\Actor_26\26_01_01_01_which_happy.wav,happy
2196,data/training\Actor_26\26_01_01_01_whip_happy.wav,happy
2197,data/training\Actor_26\26_01_01_01_white_happy.wav,happy
2198,data/training\Actor_26\26_01_01_01_wife_happy.wav,happy
2199,data/training\Actor_26\26_01_01_01_wire_happy.wav,happy
2200,data/training\Actor_26\26_01_01_01_witch_happy.wav,happy
2201,data/training\Actor_26\26_01_01_01_yearn_happy.wav,happy
2202,data/training\Actor_26\26_01_01_01_yes_happy.wav,happy
2203,data/training\Actor_26\26_01_01_01_young_happy.wav,happy
2204,data/training\Actor_26\26_01_01_01_youth_happy.wav,happy
2205,data/training\Actor_01\03-01-02-01-01-01-01_calm.wav,calm
2206,data/training\Actor_01\03-01-02-01-01-02-01_calm.wav,calm
2207,data/training\Actor_01\03-01-02-01-02-01-01_calm.wav,calm
2208,data/training\Actor_01\03-01-02-01-02-02-01_calm.wav,calm
2209,data/training\Actor_01\03-01-02-02-01-01-01_calm.wav,calm
2210,data/training\Actor_01\03-01-02-02-01-02-01_calm.wav,calm
2211,data/training\Actor_01\03-01-02-02-02-01-01_calm.wav,calm
2212,data/training\Actor_01\03-01-02-02-02-02-01_calm.wav,calm
2213,data/training\Actor_01\03-02-02-01-01-01-01_calm.wav,calm
2214,data/training\Actor_01\03-02-02-01-01-02-01_calm.wav,calm
2215,data/training\Actor_01\03-02-02-01-02-01-01_calm.wav,calm
2216,data/training\Actor_01\03-02-02-01-02-02-01_calm.wav,calm
2217,data/training\Actor_01\03-02-02-02-01-01-01_calm.wav,calm
2218,data/training\Actor_01\03-02-02-02-01-02-01_calm.wav,calm
2219,data/training\Actor_01\03-02-02-02-02-01-01_calm.wav,calm
2220,data/training\Actor_01\03-02-02-02-02-02-01_calm.wav,calm
2221,data/training\Actor_02\03-01-02-01-01-01-02_calm.wav,calm
2222,data/training\Actor_02\03-01-02-01-01-02-02_calm.wav,calm
2223,data/training\Actor_02\03-01-02-01-02-01-02_calm.wav,calm
2224,data/training\Actor_02\03-01-02-01-02-02-02_calm.wav,calm
2225,data/training\Actor_02\03-01-02-02-01-01-02_calm.wav,calm
2226,data/training\Actor_02\03-01-02-02-01-02-02_calm.wav,calm
2227,data/training\Actor_02\03-01-02-02-02-01-02_calm.wav,calm
2228,data/training\Actor_02\03-01-02-02-02-02-02_calm.wav,calm
2229,data/training\Actor_02\03-02-02-01-01-01-02_calm.wav,calm
2230,data/training\Actor_02\03-02-02-01-01-02-02_calm.wav,calm
2231,data/training\Actor_02\03-02-02-01-02-01-02_calm.wav,calm
2232,data/training\Actor_02\03-02-02-01-02-02-02_calm.wav,calm
2233,data/training\Actor_02\03-02-02-02-01-01-02_calm.wav,calm
2234,data/training\Actor_02\03-02-02-02-01-02-02_calm.wav,calm
2235,data/training\Actor_02\03-02-02-02-02-01-02_calm.wav,calm
2236,data/training\Actor_02\03-02-02-02-02-02-02_calm.wav,calm
2237,data/training\Actor_03\03-01-02-01-01-01-03_calm.wav,calm
2238,data/training\Actor_03\03-01-02-01-01-02-03_calm.wav,calm
2239,data/training\Actor_03\03-01-02-01-02-01-03_calm.wav,calm
2240,data/training\Actor_03\03-01-02-01-02-02-03_calm.wav,calm
2241,data/training\Actor_03\03-01-02-02-01-01-03_calm.wav,calm
2242,data/training\Actor_03\03-01-02-02-01-02-03_calm.wav,calm
2243,data/training\Actor_03\03-01-02-02-02-01-03_calm.wav,calm
2244,data/training\Actor_03\03-01-02-02-02-02-03_calm.wav,calm
2245,data/training\Actor_03\03-02-02-01-01-01-03_calm.wav,calm
2246,data/training\Actor_03\03-02-02-01-01-02-03_calm.wav,calm
2247,data/training\Actor_03\03-02-02-01-02-01-03_calm.wav,calm
2248,data/training\Actor_03\03-02-02-01-02-02-03_calm.wav,calm
2249,data/training\Actor_03\03-02-02-02-01-01-03_calm.wav,calm
2250,data/training\Actor_03\03-02-02-02-01-02-03_calm.wav,calm
2251,data/training\Actor_03\03-02-02-02-02-01-03_calm.wav,calm
2252,data/training\Actor_03\03-02-02-02-02-02-03_calm.wav,calm
2253,data/training\Actor_04\03-01-02-01-01-01-04_calm.wav,calm
2254,data/training\Actor_04\03-01-02-01-01-02-04_calm.wav,calm
2255,data/training\Actor_04\03-01-02-01-02-01-04_calm.wav,calm
2256,data/training\Actor_04\03-01-02-01-02-02-04_calm.wav,calm
2257,data/training\Actor_04\03-01-02-02-01-01-04_calm.wav,calm
2258,data/training\Actor_04\03-01-02-02-01-02-04_calm.wav,calm
2259,data/training\Actor_04\03-01-02-02-02-01-04_calm.wav,calm
2260,data/training\Actor_04\03-01-02-02-02-02-04_calm.wav,calm
2261,data/training\Actor_04\03-02-02-01-01-01-04_calm.wav,calm
2262,data/training\Actor_04\03-02-02-01-01-02-04_calm.wav,calm
2263,data/training\Actor_04\03-02-02-01-02-01-04_calm.wav,calm
2264,data/training\Actor_04\03-02-02-01-02-02-04_calm.wav,calm
2265,data/training\Actor_04\03-02-02-02-01-01-04_calm.wav,calm
2266,data/training\Actor_04\03-02-02-02-01-02-04_calm.wav,calm
2267,data/training\Actor_04\03-02-02-02-02-01-04_calm.wav,calm
2268,data/training\Actor_04\03-02-02-02-02-02-04_calm.wav,calm
2269,data/training\Actor_05\03-01-02-01-01-01-05_calm.wav,calm
2270,data/training\Actor_05\03-01-02-01-01-02-05_calm.wav,calm
2271,data/training\Actor_05\03-01-02-01-02-01-05_calm.wav,calm
2272,data/training\Actor_05\03-01-02-01-02-02-05_calm.wav,calm
2273,data/training\Actor_05\03-01-02-02-01-01-05_calm.wav,calm
2274,data/training\Actor_05\03-01-02-02-01-02-05_calm.wav,calm
2275,data/training\Actor_05\03-01-02-02-02-01-05_calm.wav,calm
2276,data/training\Actor_05\03-01-02-02-02-02-05_calm.wav,calm
2277,data/training\Actor_05\03-02-02-01-01-01-05_calm.wav,calm
2278,data/training\Actor_05\03-02-02-01-01-02-05_calm.wav,calm
2279,data/training\Actor_05\03-02-02-01-02-01-05_calm.wav,calm
2280,data/training\Actor_05\03-02-02-01-02-02-05_calm.wav,calm
2281,data/training\Actor_05\03-02-02-02-01-01-05_calm.wav,calm
2282,data/training\Actor_05\03-02-02-02-01-02-05_calm.wav,calm
2283,data/training\Actor_05\03-02-02-02-02-01-05_calm.wav,calm
2284,data/training\Actor_05\03-02-02-02-02-02-05_calm.wav,calm
2285,data/training\Actor_06\03-01-02-01-01-01-06_calm.wav,calm
2286,data/training\Actor_06\03-01-02-01-01-02-06_calm.wav,calm
2287,data/training\Actor_06\03-01-02-01-02-01-06_calm.wav,calm
2288,data/training\Actor_06\03-01-02-01-02-02-06_calm.wav,calm
2289,data/training\Actor_06\03-01-02-02-01-01-06_calm.wav,calm
2290,data/training\Actor_06\03-01-02-02-01-02-06_calm.wav,calm
2291,data/training\Actor_06\03-01-02-02-02-01-06_calm.wav,calm
2292,data/training\Actor_06\03-01-02-02-02-02-06_calm.wav,calm
2293,data/training\Actor_06\03-02-02-01-01-01-06_calm.wav,calm
2294,data/training\Actor_06\03-02-02-01-01-02-06_calm.wav,calm
2295,data/training\Actor_06\03-02-02-01-02-01-06_calm.wav,calm
2296,data/training\Actor_06\03-02-02-01-02-02-06_calm.wav,calm
2297,data/training\Actor_06\03-02-02-02-01-01-06_calm.wav,calm
2298,data/training\Actor_06\03-02-02-02-01-02-06_calm.wav,calm
2299,data/training\Actor_06\03-02-02-02-02-01-06_calm.wav,calm
2300,data/training\Actor_06\03-02-02-02-02-02-06_calm.wav,calm
2301,data/training\Actor_07\03-01-02-01-01-01-07_calm.wav,calm
2302,data/training\Actor_07\03-01-02-01-01-02-07_calm.wav,calm
2303,data/training\Actor_07\03-01-02-01-02-01-07_calm.wav,calm
2304,data/training\Actor_07\03-01-02-01-02-02-07_calm.wav,calm
2305,data/training\Actor_07\03-01-02-02-01-01-07_calm.wav,calm
2306,data/training\Actor_07\03-01-02-02-01-02-07_calm.wav,calm
2307,data/training\Actor_07\03-01-02-02-02-01-07_calm.wav,calm
2308,data/training\Actor_07\03-01-02-02-02-02-07_calm.wav,calm
2309,data/training\Actor_07\03-02-02-01-01-01-07_calm.wav,calm
2310,data/training\Actor_07\03-02-02-01-01-02-07_calm.wav,calm
2311,data/training\Actor_07\03-02-02-01-02-01-07_calm.wav,calm
2312,data/training\Actor_07\03-02-02-01-02-02-07_calm.wav,calm
2313,data/training\Actor_07\03-02-02-02-01-01-07_calm.wav,calm
2314,data/training\Actor_07\03-02-02-02-01-02-07_calm.wav,calm
2315,data/training\Actor_07\03-02-02-02-02-01-07_calm.wav,calm
2316,data/training\Actor_07\03-02-02-02-02-02-07_calm.wav,calm
2317,data/training\Actor_08\03-01-02-01-01-01-08_calm.wav,calm
2318,data/training\Actor_08\03-01-02-01-01-02-08_calm.wav,calm
2319,data/training\Actor_08\03-01-02-01-02-01-08_calm.wav,calm
2320,data/training\Actor_08\03-01-02-01-02-02-08_calm.wav,calm
2321,data/training\Actor_08\03-01-02-02-01-01-08_calm.wav,calm
2322,data/training\Actor_08\03-01-02-02-01-02-08_calm.wav,calm
2323,data/training\Actor_08\03-01-02-02-02-01-08_calm.wav,calm
2324,data/training\Actor_08\03-01-02-02-02-02-08_calm.wav,calm
2325,data/training\Actor_08\03-02-02-01-01-01-08_calm.wav,calm
2326,data/training\Actor_08\03-02-02-01-01-02-08_calm.wav,calm
2327,data/training\Actor_08\03-02-02-01-02-01-08_calm.wav,calm
2328,data/training\Actor_08\03-02-02-01-02-02-08_calm.wav,calm
2329,data/training\Actor_08\03-02-02-02-01-01-08_calm.wav,calm
2330,data/training\Actor_08\03-02-02-02-01-02-08_calm.wav,calm
2331,data/training\Actor_08\03-02-02-02-02-01-08_calm.wav,calm
2332,data/training\Actor_08\03-02-02-02-02-02-08_calm.wav,calm
2333,data/training\Actor_09\03-01-02-01-01-01-09_calm.wav,calm
2334,data/training\Actor_09\03-01-02-01-01-02-09_calm.wav,calm
2335,data/training\Actor_09\03-01-02-01-02-01-09_calm.wav,calm
2336,data/training\Actor_09\03-01-02-01-02-02-09_calm.wav,calm
2337,data/training\Actor_09\03-01-02-02-01-01-09_calm.wav,calm
2338,data/training\Actor_09\03-01-02-02-01-02-09_calm.wav,calm
2339,data/training\Actor_09\03-01-02-02-02-01-09_calm.wav,calm
2340,data/training\Actor_09\03-01-02-02-02-02-09_calm.wav,calm
2341,data/training\Actor_09\03-02-02-01-01-01-09_calm.wav,calm
2342,data/training\Actor_09\03-02-02-01-01-02-09_calm.wav,calm
2343,data/training\Actor_09\03-02-02-01-02-01-09_calm.wav,calm
2344,data/training\Actor_09\03-02-02-01-02-02-09_calm.wav,calm
2345,data/training\Actor_09\03-02-02-02-01-01-09_calm.wav,calm
2346,data/training\Actor_09\03-02-02-02-01-02-09_calm.wav,calm
2347,data/training\Actor_09\03-02-02-02-02-01-09_calm.wav,calm
2348,data/training\Actor_09\03-02-02-02-02-02-09_calm.wav,calm
2349,data/training\Actor_10\03-01-02-01-01-01-10_calm.wav,calm
2350,data/training\Actor_10\03-01-02-01-01-02-10_calm.wav,calm
2351,data/training\Actor_10\03-01-02-01-02-01-10_calm.wav,calm
2352,data/training\Actor_10\03-01-02-01-02-02-10_calm.wav,calm
2353,data/training\Actor_10\03-01-02-02-01-01-10_calm.wav,calm
2354,data/training\Actor_10\03-01-02-02-01-02-10_calm.wav,calm
2355,data/training\Actor_10\03-01-02-02-02-01-10_calm.wav,calm
2356,data/training\Actor_10\03-01-02-02-02-02-10_calm.wav,calm
2357,data/training\Actor_10\03-02-02-01-01-01-10_calm.wav,calm
2358,data/training\Actor_10\03-02-02-01-01-02-10_calm.wav,calm
2359,data/training\Actor_10\03-02-02-01-02-01-10_calm.wav,calm
2360,data/training\Actor_10\03-02-02-01-02-02-10_calm.wav,calm
2361,data/training\Actor_10\03-02-02-02-01-01-10_calm.wav,calm
2362,data/training\Actor_10\03-02-02-02-01-02-10_calm.wav,calm
2363,data/training\Actor_10\03-02-02-02-02-01-10_calm.wav,calm
2364,data/training\Actor_10\03-02-02-02-02-02-10_calm.wav,calm
2365,data/training\Actor_11\03-01-02-01-01-01-11_calm.wav,calm
2366,data/training\Actor_11\03-01-02-01-01-02-11_calm.wav,calm
2367,data/training\Actor_11\03-01-02-01-02-01-11_calm.wav,calm
2368,data/training\Actor_11\03-01-02-01-02-02-11_calm.wav,calm
2369,data/training\Actor_11\03-01-02-02-01-01-11_calm.wav,calm
2370,data/training\Actor_11\03-01-02-02-01-02-11_calm.wav,calm
2371,data/training\Actor_11\03-01-02-02-02-01-11_calm.wav,calm
2372,data/training\Actor_11\03-01-02-02-02-02-11_calm.wav,calm
2373,data/training\Actor_11\03-02-02-01-01-01-11_calm.wav,calm
2374,data/training\Actor_11\03-02-02-01-01-02-11_calm.wav,calm
2375,data/training\Actor_11\03-02-02-01-02-01-11_calm.wav,calm
2376,data/training\Actor_11\03-02-02-01-02-02-11_calm.wav,calm
2377,data/training\Actor_11\03-02-02-02-01-01-11_calm.wav,calm
2378,data/training\Actor_11\03-02-02-02-01-02-11_calm.wav,calm
2379,data/training\Actor_11\03-02-02-02-02-01-11_calm.wav,calm
2380,data/training\Actor_11\03-02-02-02-02-02-11_calm.wav,calm
2381,data/training\Actor_12\03-01-02-01-01-01-12_calm.wav,calm
2382,data/training\Actor_12\03-01-02-01-01-02-12_calm.wav,calm
2383,data/training\Actor_12\03-01-02-01-02-01-12_calm.wav,calm
2384,data/training\Actor_12\03-01-02-01-02-02-12_calm.wav,calm
2385,data/training\Actor_12\03-01-02-02-01-01-12_calm.wav,calm
2386,data/training\Actor_12\03-01-02-02-01-02-12_calm.wav,calm
2387,data/training\Actor_12\03-01-02-02-02-01-12_calm.wav,calm
2388,data/training\Actor_12\03-01-02-02-02-02-12_calm.wav,calm
2389,data/training\Actor_12\03-02-02-01-01-01-12_calm.wav,calm
2390,data/training\Actor_12\03-02-02-01-01-02-12_calm.wav,calm
2391,data/training\Actor_12\03-02-02-01-02-01-12_calm.wav,calm
2392,data/training\Actor_12\03-02-02-01-02-02-12_calm.wav,calm
2393,data/training\Actor_12\03-02-02-02-01-01-12_calm.wav,calm
2394,data/training\Actor_12\03-02-02-02-01-02-12_calm.wav,calm
2395,data/training\Actor_12\03-02-02-02-02-01-12_calm.wav,calm
2396,data/training\Actor_12\03-02-02-02-02-02-12_calm.wav,calm
2397,data/training\Actor_13\03-01-02-01-01-01-13_calm.wav,calm
2398,data/training\Actor_13\03-01-02-01-01-02-13_calm.wav,calm
2399,data/training\Actor_13\03-01-02-01-02-01-13_calm.wav,calm
2400,data/training\Actor_13\03-01-02-01-02-02-13_calm.wav,calm
2401,data/training\Actor_13\03-01-02-02-01-01-13_calm.wav,calm
2402,data/training\Actor_13\03-01-02-02-01-02-13_calm.wav,calm
2403,data/training\Actor_13\03-01-02-02-02-01-13_calm.wav,calm
2404,data/training\Actor_13\03-01-02-02-02-02-13_calm.wav,calm
2405,data/training\Actor_13\03-02-02-01-01-01-13_calm.wav,calm
2406,data/training\Actor_13\03-02-02-01-01-02-13_calm.wav,calm
2407,data/training\Actor_13\03-02-02-01-02-01-13_calm.wav,calm
2408,data/training\Actor_13\03-02-02-01-02-02-13_calm.wav,calm
2409,data/training\Actor_13\03-02-02-02-01-01-13_calm.wav,calm
2410,data/training\Actor_13\03-02-02-02-01-02-13_calm.wav,calm
2411,data/training\Actor_13\03-02-02-02-02-01-13_calm.wav,calm
2412,data/training\Actor_13\03-02-02-02-02-02-13_calm.wav,calm
2413,data/training\Actor_14\03-02-02-01-01-01-14_calm.wav,calm
2414,data/training\Actor_14\03-02-02-01-01-02-14_calm.wav,calm
2415,data/training\Actor_14\03-02-02-01-02-01-14_calm.wav,calm
2416,data/training\Actor_14\03-02-02-01-02-02-14_calm.wav,calm
2417,data/training\Actor_14\03-02-02-02-01-01-14_calm.wav,calm
2418,data/training\Actor_14\03-02-02-02-01-02-14_calm.wav,calm
2419,data/training\Actor_14\03-02-02-02-02-01-14_calm.wav,calm
2420,data/training\Actor_14\03-02-02-02-02-02-14_calm.wav,calm
2421,data/training\Actor_15\03-02-02-01-01-01-15_calm.wav,calm
2422,data/training\Actor_15\03-02-02-01-01-02-15_calm.wav,calm
2423,data/training\Actor_15\03-02-02-01-02-01-15_calm.wav,calm
2424,data/training\Actor_15\03-02-02-01-02-02-15_calm.wav,calm
2425,data/training\Actor_15\03-02-02-02-01-01-15_calm.wav,calm
2426,data/training\Actor_15\03-02-02-02-01-02-15_calm.wav,calm
2427,data/training\Actor_15\03-02-02-02-02-01-15_calm.wav,calm
2428,data/training\Actor_15\03-02-02-02-02-02-15_calm.wav,calm
2429,data/training\Actor_16\03-02-02-01-01-01-16_calm.wav,calm
2430,data/training\Actor_16\03-02-02-01-01-02-16_calm.wav,calm
2431,data/training\Actor_16\03-02-02-01-02-01-16_calm.wav,calm
2432,data/training\Actor_16\03-02-02-01-02-02-16_calm.wav,calm
2433,data/training\Actor_16\03-02-02-02-01-01-16_calm.wav,calm
2434,data/training\Actor_16\03-02-02-02-01-02-16_calm.wav,calm
2435,data/training\Actor_16\03-02-02-02-02-01-16_calm.wav,calm
2436,data/training\Actor_16\03-02-02-02-02-02-16_calm.wav,calm
2437,data/training\Actor_17\03-02-02-01-01-01-17_calm.wav,calm
2438,data/training\Actor_17\03-02-02-01-01-02-17_calm.wav,calm
2439,data/training\Actor_17\03-02-02-01-02-01-17_calm.wav,calm
2440,data/training\Actor_17\03-02-02-01-02-02-17_calm.wav,calm
2441,data/training\Actor_17\03-02-02-02-01-01-17_calm.wav,calm
2442,data/training\Actor_17\03-02-02-02-01-02-17_calm.wav,calm
2443,data/training\Actor_17\03-02-02-02-02-01-17_calm.wav,calm
2444,data/training\Actor_17\03-02-02-02-02-02-17_calm.wav,calm
2445,data/training\Actor_18\03-01-02-01-01-01-18_calm.wav,calm
2446,data/training\Actor_18\03-01-02-01-01-02-18_calm.wav,calm
2447,data/training\Actor_18\03-01-02-01-02-01-18_calm.wav,calm
2448,data/training\Actor_18\03-01-02-01-02-02-18_calm.wav,calm
2449,data/training\Actor_18\03-01-02-02-01-01-18_calm.wav,calm
2450,data/training\Actor_18\03-01-02-02-01-02-18_calm.wav,calm
2451,data/training\Actor_18\03-01-02-02-02-01-18_calm.wav,calm
2452,data/training\Actor_18\03-01-02-02-02-02-18_calm.wav,calm
2453,data/training\Actor_19\03-01-02-01-01-01-19_calm.wav,calm
2454,data/training\Actor_19\03-01-02-01-01-02-19_calm.wav,calm
2455,data/training\Actor_19\03-01-02-01-02-01-19_calm.wav,calm
2456,data/training\Actor_19\03-01-02-01-02-02-19_calm.wav,calm
2457,data/training\Actor_19\03-01-02-02-01-01-19_calm.wav,calm
2458,data/training\Actor_19\03-01-02-02-01-02-19_calm.wav,calm
2459,data/training\Actor_19\03-01-02-02-02-01-19_calm.wav,calm
2460,data/training\Actor_19\03-01-02-02-02-02-19_calm.wav,calm
2461,data/training\Actor_19\03-02-02-01-01-01-19_calm.wav,calm
2462,data/training\Actor_19\03-02-02-01-01-02-19_calm.wav,calm
2463,data/training\Actor_19\03-02-02-01-02-01-19_calm.wav,calm
2464,data/training\Actor_19\03-02-02-01-02-02-19_calm.wav,calm
2465,data/training\Actor_19\03-02-02-02-01-01-19_calm.wav,calm
2466,data/training\Actor_19\03-02-02-02-01-02-19_calm.wav,calm
2467,data/training\Actor_19\03-02-02-02-02-01-19_calm.wav,calm
2468,data/training\Actor_19\03-02-02-02-02-02-19_calm.wav,calm
2469,data/training\Actor_20\03-01-02-01-01-01-20_calm.wav,calm
2470,data/training\Actor_20\03-01-02-01-01-02-20_calm.wav,calm
2471,data/training\Actor_20\03-01-02-01-02-01-20_calm.wav,calm
2472,data/training\Actor_20\03-01-02-01-02-02-20_calm.wav,calm
